id,key,value,type
3472446647,source,Bing,regular
3472446647,natural,tree,regular
3472446807,source,Bing,regular
3472446807,natural,tree,regular
3472660212,highway,crossing,regular
3472666599,highway,crossing,regular
3472669452,highway,crossing,regular
3472669452,crossing,zebra,regular
3472680506,highway,crossing,regular
3472680506,crossing,zebra,regular
3472687229,highway,crossing,regular
3472687229,crossing,zebra,regular
3472724499,highway,crossing,regular
3472724499,crossing,zebra,regular
3472731643,highway,crossing,regular
3472763721,highway,crossing,regular
3472763721,crossing,zebra,regular
3472788222,highway,crossing,regular
3473137476,barrier,gate,regular
3473805352,highway,traffic_signals,regular
3473821076,highway,traffic_signals,regular
3474052755,source,Bing,regular
3474052755,bicycle,yes,regular
3474052755,highway,crossing,regular
3474052755,crossing,traffic_signals,regular
3474189964,power,pole,regular
3474216831,highway,crossing,regular
3474216831,crossing,zebra,regular
3474448019,source,Bing,regular
3474448019,traffic_calming,bump,regular
3474465706,source,Bing,regular
3474465706,highway,crossing,regular
3474465706,crossing,uncontrolled,regular
3474502602,highway,crossing,regular
3474502602,crossing,zebra,regular
3474528872,highway,crossing,regular
3474595877,power,pole,regular
3474595877,source,Bing,regular
3474595887,power,pole,regular
3474595887,source,Bing,regular
3474596297,power,pole,regular
3474596297,source,Bing,regular
3474596307,power,pole,regular
3474596307,source,Bing,regular
3474596317,power,pole,regular
3474596317,source,Bing,regular
3474596327,power,pole,regular
3474596327,source,Bing,regular
3474596337,power,pole,regular
3474596337,source,Bing,regular
3475038785,highway,crossing,regular
3475112112,highway,crossing,regular
3475167726,highway,crossing,regular
3475167726,crossing,zebra,regular
3475288680,amenity,car_wash,regular
3475449597,highway,crossing,regular
3475449597,crossing,zebra,regular
3475452621,highway,street_lamp,regular
3475452621,lamp_type,electric,regular
3476703894,name,Colorado cherry store,regular
3476703894,amenity,ice_cream,regular
3476703894,cuisine,coffee_shop,regular
3476703894,takeaway,yes,regular
3476703894,postcode,80540,addr
3476703894,internet_access,wlan,regular
3476703894,outdoor_seating,yes,regular
3477464300,highway,crossing,regular
3477464300,crossing,zebra,regular
3479303756,power,pole,regular
3479313975,highway,crossing,regular
3479515880,name,C&L Gas Convenience,regular
3479515880,shop,convenience,regular
3480507922,source,Bing,regular
3480507922,traffic_calming,bump,regular
3480507932,source,Bing,regular
3480507932,traffic_calming,bump,regular
3480544155,source,Bing,regular
3480544155,bicycle,yes,regular
3480544155,highway,crossing,regular
3480544155,crossing,uncontrolled,regular
3480570233,source,Bing,regular
3480570233,traffic_calming,bump,regular
3480570243,source,Bing,regular
3480570243,traffic_calming,bump,regular
3480593015,power,pole,regular
3481643323,highway,crossing,regular
3481643323,crossing,zebra,regular
3481673753,name,Victorian Dr & Mainstreet,regular
3481673753,highway,bus_stop,regular
3481673753,stop_id,20421,regular
3481673753,operator,RTD,regular
3481729928,name,S Parker Rd & Valley Hi Dr,regular
3481729928,bench,yes,regular
3481729928,covered,yes,regular
3481729928,highway,bus_stop,regular
3481729928,shelter,yes,regular
3481729928,stop_id,22258,regular
3481729928,operator,RTD,regular
3481757169,name,Lincoln Ave & Dransfeldt Rd,regular
3481757169,highway,bus_stop,regular
3481757169,stop_id,24855,regular
3481757169,operator,RTD,regular
3481789578,name,Dransfeldt Rd & Stage Run,regular
3481789578,bench,yes,regular
3481789578,covered,yes,regular
3481789578,highway,bus_stop,regular
3481789578,shelter,yes,regular
3481789578,stop_id,25749,regular
3481789578,operator,RTD,regular
3485404818,name,S Jordan Rd & Clarke Farms Dr,regular
3485404818,highway,bus_stop,regular
3485404818,stop_id,26444,regular
3485404818,operator,RTD,regular
3485419816,highway,crossing,regular
3485482342,name,Lincoln Ave & S Oswego St,regular
3485482342,highway,bus_stop,regular
3485482342,stop_id,26437,regular
3485482342,operator,RTD,regular
3485482801,name,Lincoln Ave & Jefferson Pkwy,regular
3485482801,highway,bus_stop,regular
3485482801,stop_id,24846,regular
3485482801,operator,RTD,regular
3485490742,power,pole,regular
3485490753,power,pole,regular
3485515397,source,Bing,regular
3485515397,traffic_calming,bump,regular
3485522311,barrier,gate,regular
3485671347,name,E Hampden Ave & S Ventura St,regular
3485671347,source,Bing,regular
3485671347,highway,bus_stop,regular
3485671347,local_ref,RTD 133,regular
3485752574,name,Golden Flame Hot Wings,regular
3485752574,phone,303-690-1171,regular
3485752574,amenity,restaurant,regular
3485752574,cuisine,chicken,regular
3485752574,website,http://goldenflamehotwings.com,regular
3485752574,city,None,addr
3485752574,unit,156,addr
3485752574,state,Colorado,addr
3485752574,street,East Hampden Avenue,addr
3485752574,postcode,80013,addr
3485752574,housenumber,18757,addr
3485752584,name,Yo Craze Frozen Yogurt,regular
3485752584,phone,303-699-9644,regular
3485752584,amenity,fast_food,regular
3485752584,cuisine,ice_cream,regular
3485752584,city,None,addr
3485752584,street,East Hampden Avenue,addr
3485752584,postcode,80013,addr
3485752584,housename,Seven Hills Plaza,addr
3485752584,housenumber,18801,addr
3486427372,city,None,addr
3486427372,housenumber,824,addr
3486427372,postcode,80204,addr
3486427372,state,CO,addr
3486427372,street,West 7th Avenue,addr
3486427372,name,Avenue Fenix Enterprises,regular
3486427372,office,company,regular
3487190915,city,None,addr
3487190915,housenumber,744,addr
3487190915,postcode,80204,addr
3487190915,state,CO,addr
3487190915,street,Santa Fe Drive,addr
3487190915,name,Mai Wyn Fine Art,regular
3487190915,shop,art,regular
3487359323,city,None,addr
3487359323,housenumber,800,addr
3487359323,postcode,80204,addr
3487359323,state,CO,addr
3487359323,street,West 8th Avenue,addr
3487359323,craft,carpenter,regular
3487359323,name,Pride Cabinetry,regular
3488288974,highway,crossing,regular
3488369644,highway,crossing,regular
3489320771,name,Anthology Fine Art,regular
3489320771,shop,frame,regular
3489320771,city,None,addr
3489320771,street,Santa Fe Drive,addr
3489320771,postcode,80204,addr
3489320771,housenumber,635,addr
3490394510,city,None,addr
3490394510,housenumber,757,addr
3490394510,postcode,80204,addr
3490394510,state,CO,addr
3490394510,street,Santa Fe Drive,addr
3490394510,name,Kitchens' Ink,regular
3490394510,shop,tattoo,regular
3490498856,highway,crossing,regular
3491155042,highway,crossing,regular
3491355445,noexit,yes,regular
3491506254,city,None,addr
3491506254,housenumber,621,addr
3491506254,postcode,80204,addr
3491506254,state,CO,addr
3491506254,street,Kalamath Street,addr
3491506254,amenity,studio,regular
3491506254,name,Wink Inc.,regular
3491516093,city,None,addr
3491516093,housenumber,621,addr
3491516093,postcode,80204,addr
3491516093,state,CO,addr
3491516093,street,Kalamath Street,addr
3491516093,name,Mackey Saturday,regular
3491516093,office,company,regular
3491967411,city,None,addr
3491967411,housenumber,1114,addr
3491967411,postcode,80204,addr
3491967411,state,CO,addr
3491967411,street,West 7th Avenue,addr
3491967411,name,Associated General Contractors,regular
3491967411,office,employment_agency,regular
3491992203,city,None,addr
3491992203,housenumber,1114,addr
3491992203,postcode,80204,addr
3491992203,state,CO,addr
3491992203,street,West 7th Avenue,addr
3491992203,name,Pinnacol Foundation,regular
3491992203,office,company,regular
3493003626,highway,crossing,regular
3493419413,city,None,addr
3493419413,housenumber,740,addr
3493419413,postcode,80204,addr
3493419413,state,CO,addr
3493419413,street,Lipan Street,addr
3493419413,name,Connelly Electric Company,regular
3493419413,office,company,regular
3493441077,city,None,addr
3493441077,housenumber,717,addr
3493441077,postcode,80204,addr
3493441077,state,CO,addr
3493441077,street,Lipan Street,addr
3493441077,amenity,theatre,regular
3493441077,name,Buntport Theater,regular
3493717496,crossing,traffic_signals,regular
3493717496,highway,crossing,regular
3494240058,source,Bing,regular
3494240058,natural,tree,regular
3494240068,source,Bing,regular
3494240068,natural,tree,regular
3494249298,source,Bing,regular
3494249298,natural,tree,regular
3494249308,source,Bing,regular
3494249308,natural,tree,regular
3494249318,source,Bing,regular
3494249318,natural,tree,regular
3494249328,source,Bing,regular
3494249328,natural,tree,regular
3494249338,source,Bing,regular
3494249338,natural,tree,regular
3494249368,source,Bing,regular
3494249368,natural,tree,regular
3494249378,source,Bing,regular
3494249378,natural,tree,regular
3494249438,source,Bing,regular
3494249438,natural,tree,regular
3494249448,source,Bing,regular
3494249448,natural,tree,regular
3494249478,source,Bing,regular
3494249478,natural,tree,regular
3494249498,source,Bing,regular
3494249498,natural,tree,regular
3494249528,source,Bing,regular
3494249528,natural,tree,regular
3494249538,source,Bing,regular
3494249538,natural,tree,regular
3494249568,source,Bing,regular
3494249568,natural,tree,regular
3494249578,source,Bing,regular
3494249578,natural,tree,regular
3494249598,source,Bing,regular
3494249598,natural,tree,regular
3494306969,source,Bing,regular
3494306969,natural,tree,regular
3494306980,source,Bing,regular
3494306980,natural,tree,regular
3494307231,source,Bing,regular
3494307231,natural,tree,regular
3494307241,source,Bing,regular
3494307241,natural,tree,regular
3494307251,source,Bing,regular
3494307251,natural,tree,regular
3494311737,source,Bing,regular
3494311737,natural,tree,regular
3494311757,source,Bing,regular
3494311757,natural,tree,regular
3494639422,city,None,addr
3494639422,housenumber,775,addr
3494639422,postcode,80204,addr
3494639422,state,CO,addr
3494639422,street,Mariposa Street,addr
3494639422,name,Colorado Centrifugal Incorporated,regular
3494639422,office,company,regular
3494709228,highway,crossing,regular
3494717103,highway,crossing,regular
3494748818,highway,crossing,regular
3496423584,highway,crossing,regular
3496511474,city,None,addr
3496511474,housenumber,841,addr
3496511474,postcode,80204,addr
3496511474,state,CO,addr
3496511474,street,Santa Fe Drive,addr
3496511474,name,Colorado Arts Center,regular
3496511474,shop,art,regular
3496535092,city,None,addr
3496535092,housenumber,877,addr
3496535092,postcode,80204,addr
3496535092,state,CO,addr
3496535092,street,Santa Fe Drive,addr
3496535092,name,Neo Art Studios,regular
3496535092,shop,art,regular
3497015474,city,None,addr
3497015474,housenumber,846,addr
3497015474,postcode,80204,addr
3497015474,state,CO,addr
3497015474,street,Santa Fe Drive,addr
3497015474,name,Co-Art Art Gallery,regular
3497015474,shop,art,regular
3497031655,city,None,addr
3497031655,housenumber,870,addr
3497031655,postcode,80204,addr
3497031655,state,CO,addr
3497031655,street,Santa Fe Drive,addr
3497031655,name,Artwork Network Art Gallery,regular
3497031655,shop,art,regular
3497037267,city,None,addr
3497037267,housenumber,800,addr
3497037267,postcode,80204,addr
3497037267,state,CO,addr
3497037267,street,West 9th Avenue,addr
3497037267,name,Doyenne Design Architects,regular
3497037267,office,architect,regular
3497368520,name,Starbucks Coffee,regular
3497368520,phone,013-036-6007,regular
3497368520,amenity,cafe,regular
3497368520,cuisine,coffee_shop,regular
3497368520,website,http://starbucks.com,regular
3497368520,city,None,addr
3497368520,state,CO,addr
3497368520,wheelchair,limited,regular
3497368520,street,Allen Street,addr
3497368520,country,US,addr
3497368520,postcode,80108,addr
3497368520,drive_through,yes,regular
3497368520,opening_hours,Mo-Fr 04:00-22:00; Sa-Su 05:00-22:00,regular
3497368520,housenumber,5642,addr
3497664804,name,Fishback Landing Park,regular
3497664804,leisure,park,regular
3498045790,highway,crossing,regular
3498103007,highway,crossing,regular
3498103007,crossing,zebra,regular
3498131249,highway,crossing,regular
3498131249,crossing,zebra,regular
3498203373,highway,crossing,regular
3498205183,highway,crossing,regular
3498205183,crossing,zebra,regular
3498209021,highway,crossing,regular
3498231696,highway,crossing,regular
3498265052,highway,crossing,regular
3499376480,city,None,addr
3499376480,housenumber,930,addr
3499376480,postcode,80204,addr
3499376480,state,CO,addr
3499376480,street,Inca Street,addr
3499376480,name,Design & Image Communications,regular
3499376480,office,company,regular
3499410497,city,None,addr
3499410497,housenumber,910,addr
3499410497,postcode,80204,addr
3499410497,state,CO,addr
3499410497,street,Santa Fe Drive,addr
3499410497,name,Au Courant Massage,regular
3499410497,shop,massage,regular
3500180255,city,None,addr
3500180255,housenumber,1175,addr
3500180255,postcode,80204,addr
3500180255,state,CO,addr
3500180255,street,Osage Street,addr
3500180255,name,Lifelong Adult Education Services,regular
3500180255,office,educational_institution,regular
3501335095,highway,crossing,regular
3501611121,contents,No Parking,regular
3501611121,traffic_sign,US:R8-3a,regular
3504254960,source,Bing,regular
3504254960,barrier,lift_gate,regular
3504261094,source,Bing,regular
3504261094,natural,tree,regular
3504261104,source,Bing,regular
3504261104,natural,tree,regular
